2060251,2,14097,4,MR DUDLEY ABEYSIRI KARUNARATNE,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,200128,200128,,1200004621,7287,086,100000.00,0,0004017901,001,020,0,,,NO 92/25 JUDGE~S HOUSING COMPLEX,THALAPATHPITIYA ROAD,UDAHAMULLA,NUGEGODA,,NULL,2011-11-22 00:00:00.000,10,,2011112170560205048690663,20,NULL,0,NULL,NULL,NULL
2060252,2,14097,4,MR MOHAMMADU PUWADU ZAROOK,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,13135,13135,,1308900201,7162,039,21000.00,0,0000078955,001,055,0,,,262 CHILAW ROAD,NATTANDIYA,,,,NULL,2011-11-22 00:00:00.000,66,,2011112170560557055271970,21,NULL,0,NULL,NULL,NULL
2060253,2,14097,4,MR PALANA DISSANAYAKE MURUDUSINGHE,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,590006,590006,,1309294101,7135,278,372000.00,0,0000187001,001,055,0,,,"VEDAMADURA",GALAMUNA,KUDAWEWA,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560557055282039,22,NULL,0,NULL,NULL,NULL
2060254,2,14097,4,MR D C MILINDA DEVAPRIYA WANASINGHE,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,328404,328404,,1310035363,7083,003,108800.00,0,010420112,001,069,0,,,NO 59/5,CHURCH ROAD,WELIGAMPITIYA,JA-ELA,,NULL,2011-11-22 00:00:00.000,10,,2011112170560695017377916,23,NULL,0,NULL,NULL,NULL
2060255,2,14097,4,MR E GAMARALALAGE THOMAS EKANAYAKE,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,3089,3089,,1330018232,7010,545,30620.00,0,0070592539,001,033,0,,,NO 02,DUNAGAHA ROAD,NILAPANAGODA,MINUWANGODA,,NULL,2011-11-22 00:00:00.000,65,,2011112170560337033364116,24,NULL,0,NULL,NULL,NULL
2060256,2,14097,4,MR THAIBUDEEN MOHAMED CASSIM,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,488623,488623,,1390013742,7135,029,18170.00,0,0010591001,001,039,0,,,EVEREST ENETRPRISES,NO 86 SECOND CROSS STREET,COLOMBO 11,,,NULL,2011-11-22 00:00:00.000,66,,2011102070560395026730086,25,Y,14097,NULL,NULL,NULL
2060257,2,14097,4,MR THAIBUDEEN MOHAMED CASSIM,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,108626,108626,,1390013742,7010,020,45000.00,0,0001660781,001,039,0,,,EVEREST ENETRPRISES,NO 86 SECOND CROSS STREET,COLOMBO 11,,,NULL,2011-11-22 00:00:00.000,66,,2011102070560395026730088,26,Y,14097,NULL,NULL,NULL
2060258,2,14097,4,METROPOLITAN COMPUTERS (PVT)LTD (PV6402),0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,221224,221224,,1404399504,7010,002,44300.00,0,0001587066,001,003,0,,,3 RD FLOOR,NO.85  BRAYBROOKE PLACE,COLOMBO 02.,,679,NULL,2011-11-22 00:00:00.000,64,,2011112170560035017174588,27,NULL,0,NULL,NULL,NULL
2060259,2,14097,4,CIC AGRI BUSINESSES (PVT) LTD (PV2264),0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,32042,32042,,1415064301,7083,029,118500.00,0,010005438,001,003,0,,,205 1/1 D.R.WIJEWARDENA MAWATHA,COLOMBO 10.,,,1240,NULL,2011-11-22 00:00:00.000,66,,2011101970560035015811206,28,Y,14097,NULL,NULL,NULL
2060260,2,14097,4,MR SEYEDU BUHARY MOHAMED HYDER,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,125459,125459,,1450003589,7010,584,25000.00,0,0071657423,001,045,0,,,NO 357/14,KATUGASTOTA ROAD,KANDY.,,,NULL,2011-11-22 00:00:00.000,65,,2011112170560457451986894,29,NULL,0,NULL,NULL,NULL
2060261,2,14097,4,EXPOLANKA ENTERPRISES,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,352939,352939,,1450010678,7135,197,189062.00,0,0000320001,001,045,0,,,NO.636/B,NEERELLA ROAD,AKURANA,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560457452017170,30,NULL,0,NULL,NULL,NULL
2060262,2,14097,4,EXPOLANKA ENTERPRISES,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,27632,27632,,1450010678,7010,055,37000.00,0,0004116136,001,045,0,,,NO.636/B,NEERELLA ROAD,AKURANA,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560457452017173,31,NULL,0,NULL,NULL,NULL
2060263,2,14097,4,MR AHAMED MOHAMED AMEEN MOHAMED,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,214766,214766,,1450018252,7287,032,13250.00,0,0050022572,001,045,0,,,NO 53/6,KURUGODA,AKURANA,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560457452007076,32,NULL,0,NULL,NULL,NULL
2060264,2,14097,4,S C N ENTERPRISES,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,221558,221558,,1460030709,7038,011,28116.00,0,1152784301,001,048,0,,,NO 43/61 A,EKAMUTHU MAWATHA,BORUPANA,RATMALANA,,NULL,2011-11-22 00:00:00.000,10,,2011112170560485017306479,33,NULL,0,NULL,NULL,NULL
2060265,2,14097,4,DIALOG AXIATA PLC,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,266060,266060,,1500014061,7010,004,4878.44,0,0070397135,001,039,0,,,475 UNION PLACE,COLOMBO 02,,,,NULL,2011-11-22 00:00:00.000,01,,2011112170560395027754568,34,NULL,0,NULL,NULL,NULL
2060266,2,14097,4,DIALOG AXIATA PLC (PQ38),0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,955719,955719,,1500023334,7311,006,5600.00,0,3198740111,001,116,0,,,NO 475 UNION PLACE,COLOMBO 02,,,,NULL,2011-11-22 00:00:00.000,60,,2011112170561165048425077,35,NULL,0,NULL,NULL,NULL
2060267,2,14097,4,DULROPE LANKA (PVT) LTD,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,11792,11792,,1510017800,7010,152,14445.00,0,,001,060,0,,,NO 85,C.T.B JUNCTION,EKALA,JA ELA,,NULL,2011-11-22 00:00:00.000,66,,2011112170560607060798515,36,NULL,0,NULL,NULL,NULL
2060268,2,14097,4,SARATH MOTORS,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,134833,134833,,1530022098,7083,120,26044.00,0,010005599,001,053,0,,,NO 04 U.C SHOPING COMPLEX,BANK SITE NEW TOWN,ANURADHAPURA,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560537053916978,37,NULL,0,NULL,NULL,NULL
2060269,2,14097,4,MR ABDUL RASHEED MOHOMED SAROOJ,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,31961,31961,,1530033572,7083,113,112400.00,0,010002717,001,053,0,,,521/26 MAITHREEPALA SENANAYAKE MAWATHA,ANURADHAPURA,,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560537053937153,38,NULL,0,NULL,NULL,NULL
2060270,2,14097,4,SVM (PVT) LTD.,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,662022,662022,,1533841703,7010,063,100000.00,0,0070399324,001,072,0,,,NO.122  DAM STREET,COLOMBO 12.,,,2130,NULL,2011-11-22 00:00:00.000,66,,2011102570560725028563858,39,Y,14097,NULL,NULL,NULL
2060271,2,14097,4,NEW KALANA HARDWARE,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,182696,182696,,1560026148,7010,045,313630.00,0,0000836860,001,056,0,,,NO 133  OLD NEGOMBO ROAD,WATTALA,,,,NULL,2011-11-22 00:00:00.000,66,,2011102470560565027733772,40,Y,14097,NULL,NULL,NULL
2060272,2,14097,4,NEW KALANA HARDWARE,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,182698,182698,,1560026148,7010,045,90000.00,0,0000836860,001,056,0,,,NO 133  OLD NEGOMBO ROAD,WATTALA,,,,NULL,2011-11-22 00:00:00.000,66,,2011102470560565027733770,41,Y,14097,NULL,NULL,NULL
2060273,2,14097,4,MS MARIAN ANGELINE FERNANDO,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,388424,388424,,1580011530,7092,007,30000.00,0,0036312001,001,058,0,,,NO 38 PETERS LANE,DEHIWALA,,,,NULL,2011-11-22 00:00:00.000,66,,2011112170560585017327242,42,NULL,0,NULL,NULL,NULL
2060274,2,14097,4,MR THELGE PRIYANTHA PEIRIS,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,512806,512806,,1590016116,7135,041,31325.00,0,8160693001,001,059,0,,,NO 24,PEDRO LANE,MORATUMULLA,MORATUWA,,NULL,2011-11-22 00:00:00.000,66,,2011111470560595036238377,43,Y,14097,NULL,NULL,NULL
2060275,2,14097,4,PEUMI PHARMACEUTICALS,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,230491,230491,,1590020849,7311,009,256294.00,0,3116800118,001,011,0,,,NO 33,KUDUWAMULLA ROAD,KATUBEDDA,MORATUWA,,NULL,2011-11-22 00:00:00.000,10,,2011112170560115017235123,44,NULL,0,NULL,NULL,NULL
2060276,2,14097,4,MR JOSEPH JUDE DENISIUS,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,610303,610303,,1610015565,7311,034,11700.00,0,1835210113,001,061,0,,,NO 44,MILL ROAD,VAVUNIYA,,,NULL,2011-11-22 00:00:00.000,66,,2011112170560617154667555,45,NULL,0,NULL,NULL,NULL
2060277,2,14097,4,MR BOTHALAGE CALISTUS PREMALAL FERNANDO,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,46877,46877,,1640025050,7010,545,26000.00,0,3441359,001,118,0,,,35/8 ROSHAN MAWATHA,KURANA,NEGOMBO,,,NULL,2011-11-22 00:00:00.000,64,,2011112170561187130777824,46,NULL,0,NULL,NULL,NULL
2060278,2,14097,4,MR BOTHALAGE CALISTUS PREMALAL FERNANDO,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,39313,39313,,1640025050,7083,153,39500.00,0,010000754,001,118,0,,,35/8 ROSHAN MAWATHA,KURANA,NEGOMBO,,,NULL,2011-11-22 00:00:00.000,10,,2011112170561187130777831,47,NULL,0,NULL,NULL,NULL
2060279,2,14097,4,MR BOTHALAGE CALISTUS PREMALAL FERNANDO,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,67801,67801,,1640025050,7083,074,49530.00,0,010003716,001,118,0,,,35/8 ROSHAN MAWATHA,KURANA,NEGOMBO,,,NULL,2011-11-22 00:00:00.000,10,,2011112170561187130777847,48,NULL,0,NULL,NULL,NULL
2060280,2,14097,4,SANKA BOOK SHOP,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,192441,192441,,1670024741,7083,021,38523.75,0,010025099,001,067,0,,,NO 139/1,KANDY ROAD,MAHARA,KADAWATHA,,NULL,2011-11-22 00:00:00.000,65,,2011112170560675017439385,49,NULL,0,NULL,NULL,NULL
2060281,2,14097,4,MR S PALITHA WIJENAYAKE,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,31101,31101,,1690022942,7083,001,94023.00,0,010003354,001,053,0,,,NO 395/10A,BANDARANAYAKA MAWATHA,ANURADHAPURA,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560537053977261,50,NULL,0,NULL,NULL,NULL
2060282,2,14097,4,MR S PALITHA WIJENAYAKE,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,32492,32492,,1690022942,7083,001,190468.00,0,010000940,001,053,0,,,NO 395/10A,BANDARANAYAKA MAWATHA,ANURADHAPURA,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560537053977262,51,NULL,0,NULL,NULL,NULL
2060283,2,14097,4,M/S ROYAL PAINTS LANKA (PVT) LTD,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,183131,183131,,1693566015,7162,008,28280.10,0,0000065179,001,069,0,,,NO 592,DENIMULLA,HEIYANTHUDUWA.,,,NULL,2011-11-22 00:00:00.000,10,,2011112170560695027999594,52,NULL,0,NULL,NULL,NULL
2060284,2,14097,4,AMBAGAHA ELAGE LASANTHA MANJULA,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,68668,68668,,1700030499,7083,180,4320.00,0,010002471,001,070,0,,,PENRITH ESTATE,AVISSAWELLA,,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560707707248092,53,NULL,0,NULL,NULL,NULL
2060285,2,14097,4,MR ANANDA RANASINGHE ABEYSEKERA,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,429246,429246,,1700134701,7135,032,6152.00,0,2475918001,001,007,0,,,CHANDRA RICE TRADERS,YATIYANA,MATARA,,,NULL,2011-11-22 00:00:00.000,10,,2011112170560077079956461,54,NULL,0,NULL,NULL,NULL
2060286,2,14097,4,M I A TRADERS,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,52264,52264,,1710013461,7454,031,29400.00,0,000590210,001,054,0,,,NO 420,MATALE ROAD,DAMBULLA,,,NULL,2011-11-22 00:00:00.000,10,,2011112170560547054309315,55,NULL,0,NULL,NULL,NULL
2060287,2,14097,4,MR:SENADEERAGE MAHESH NISHAN LAKSHITHA,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,73546,73546,,1750017420,7278,013,75400.00,0,0050025312,001,001,0,,,NO:458/3/B PUWAK GAHAWILA,KIRIWATHTHUDUWA.,,,,NULL,2011-11-22 00:00:00.000,51,,2011112170560015048871635,56,NULL,0,NULL,NULL,NULL
2060288,2,14097,4,MR:SENADEERAGE MAHESH NISHAN LAKSHITHA,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,72334,72334,,1750017420,7454,019,240000.00,0,0010002330,001,001,0,,,NO:458/3/B PUWAK GAHAWILA,KIRIWATHTHUDUWA.,,,,NULL,2011-11-22 00:00:00.000,01,,2011112170560015048871633,57,NULL,0,NULL,NULL,NULL
2060289,2,14097,4,THE TRADESMANN S L (PRIVATE) LIMITED,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,650385,650385,,1752593101,7135,315,63480.00,0,0051411001,001,185,0,,,NO 40,BORUPANA FERRY ROAD,RATMALANA.,,,NULL,2011-11-22 00:00:00.000,66,,2011102870561857185462055,58,Y,14097,NULL,NULL,NULL
2060290,2,14097,4,L & L DISTRIBUTORS,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,8301,8301,,1770024995,7454,043,134095.00,0,0010002990,001,077,0,,,NO 131/16,SAMUPAKARA MAWATHA,HONNANTHARA NORTH,PILIYANDALA,,NULL,2011-11-22 00:00:00.000,12,,2011112170560775048578096,59,NULL,0,NULL,NULL,NULL
2060291,2,14097,4,AVIVA N D B INSURANCE PLC (PQ 18),0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,34301,34301,,1782814401,7083,120,9000.00,0,010000367,001,053,0,,,NO 75 KUMARAN RATNAM ROAD,COLOMBO 2,,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560537053937087,60,NULL,0,NULL,NULL,NULL
2060292,2,14097,4,SAM DAM CONSTRUCTION COMPANY,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,5094,5094,,1820001600,7010,537,10800.00,0,0009770106,001,082,0,,,NO 82,KALTOTA ROAD,BALANGODA,,,NULL,2011-11-22 00:00:00.000,65,,2011112170560827082320951,61,NULL,0,NULL,NULL,NULL
2060293,2,14097,4,MR GETAGAHAWATTE SAMAN RATNAYAKE,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,13049,13049,,1820006622,7010,648,1500.00,0,0004434402,001,082,0,,,NO-52,18 ACRES,BALANGODA,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560827082320929,62,NULL,0,NULL,NULL,NULL
2060294,2,14097,4,MR A M A PRAGEETH ABEYSINGHE,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,884653,884653,,1830011941,7135,297,25775.00,0,0462636001,001,083,0,,,NO 79,TENNAKOONPURA,KOTAWEHERA,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560837083415362,63,NULL,0,NULL,NULL,NULL
2060295,2,14097,4,MR MOHAMETH THASEEM IMTHATH,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,119213,119213,,1840006363,7311,033,107700.00,0,3339690118,001,084,0,,,NO.387,BAMUNUMULLA ATULUGAMA,BANDARAGAMA,,,NULL,2011-11-22 00:00:00.000,66,,2011112170560847084275535,64,NULL,0,NULL,NULL,NULL
2060296,2,14097,4,LOCAL BILLS PURCHASED ACC MATUGAMA BR,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,65938,65938,,1960000196,7135,079,194942.83,0,4118033001,001,096,0,,,NO 38 KALUTARA ROAD,MATUGAMA,,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560967964064877,65,NULL,0,NULL,NULL,NULL
2060297,2,14097,4,LOCAL BILLS PURCHASED ACC MATUGAMA BR,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,69234,69234,,1960000196,7135,079,11304.47,0,4118042001,001,096,0,,,NO 38 KALUTARA ROAD,MATUGAMA,,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560967964064896,66,NULL,0,NULL,NULL,NULL
2060298,2,14097,4,NATIONAL SAVINGS BANK,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,188185,188185,,1960022401,7135,243,200.00,0,0000133001,001,096,0,,,AGALAWATTA ROAD,MATUGAMA,,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560967964054872,67,NULL,0,NULL,NULL,NULL
2060299,2,14097,4,MRS RATHIGA SUTHAGARAN,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,312718,312718,,8100074397,7135,005,23451.45,0,3076802001,001,010,0,,,82 6/1 HAMPDEN LANE,COLOMBO6,,,,NULL,2011-11-22 00:00:00.000,64,,2011112170560105028030341,68,NULL,0,NULL,NULL,NULL
2060300,2,14097,4,MR K G DHARMAWIMAL SENARATH SILVA,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,232096,232096,,8130901151,7010,049,900000.00,0,0000227970,001,130,0,,,K 246,PARADIS ZONE 7,MILLENNIUM CITY,ATHURUGIRIYA,,NULL,2011-11-22 00:00:00.000,10,,2011112170561305048660247,69,NULL,0,NULL,NULL,NULL
2060301,2,14097,4,MR P HETTIARACHCHIGE DUSHAN MADUSANKA,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,423828,423828,,8151003815,7135,032,10000.00,0,2477612001,001,007,0,,,"SHANTHI",MALWATUGODA,KIRINDA,PUHULWELLA,,NULL,2011-11-22 00:00:00.000,10,,2011112170560077079966631,70,NULL,0,NULL,NULL,NULL
2060302,2,14097,4,MRS DONA RUPA CHANDANIE VILATHGAMUWA.,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,86279,86279,,8200001390,7010,088,16595.64,0,,001,066,0,,,288/30/03 SAMAGIPURA,THALAWATHUGODA.,,,,NULL,2011-11-22 00:00:00.000,10,,2011112170560667668196326,71,NULL,0,NULL,NULL,NULL
2060303,2,14097,4,MR LALITH ALLAHAKKOON,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,198063,198063,,8253000822,7083,003,62500.00,0,010143275,001,050,0,,,NO 37/2 A,ORCHID PLACE,OFF MEDA WELIKADA ROAD,RAJAGIRIYA,,NULL,2011-11-22 00:00:00.000,10,,2011112170560505017296336,72,NULL,0,NULL,NULL,NULL
2060304,2,14097,4,MR. DON NANAYAKKARA WASAM,0,,2011-11-22 00:00:00.000,2011-11-22 00:00:00.000,10,1,205268,205268,,8744869401,7010,016,155750.00,0,0002026221,001,036,0,,,GNANASINGHE OPATHA,HETTIGODA,INDURUWA,,,NULL,2011-11-22 00:00:00.000,10,,2011112170560367361971161,73,NULL,0,NULL,NULL,NULL
